Title,Year,Rating,Box Office,Category
Movie B,1980,3.8,816184298.68,Drama
Movie A,1988,3.6,34105965.71,Drama
Movie E,2001,4.3,227222049.8,Comedy
Movie A,1981,9.3,905085010.83,Action
Movie A,1982,1.7,796434630.01,Drama
Movie B,1988,4.5,865428348.17,Comedy
Movie B,2004,4.3,601188147.88,Comedy
Movie C,1981,1.8,317289705.46,Romance
Movie C,1998,2.8,607667756.25,Comedy
Movie B,1988,6.7,443087926.95,Action
Movie E,2023,6.0,660275749.93,Drama
Movie B,1982,2.4,759562204.22,Crime
Movie C,2012,3.5,293198503.12,Comedy
Movie C,1981,2.6,53618356.77,Action
Movie C,2020,5.1,285263297.95,Romance
Movie C,2005,2.0,648559696.96,Comedy
Movie A,2004,2.5,857551376.58,Romance
Movie B,1980,9.1,360755264.73,Romance
Movie C,2008,3.7,741522328.09,Action
Movie D,2007,8.8,238374361.72,Comedy
Movie A,2013,8.0,634683796.22,Drama
Movie C,1987,1.2,138352298.72,Drama
Movie E,1990,2.6,639446900.68,Drama
Movie A,2018,8.0,763669063.13,Crime
Movie B,2000,1.3,980387722.19,Drama
Movie C,1991,6.9,347414125.71,Romance
Movie E,2014,9.9,773106818.43,Drama
Movie E,2006,4.2,262154699.24,Romance
Movie C,2006,9.5,76727476.78,Comedy
Movie D,2003,1.7,820681642.41,Romance
Movie C,1983,4.7,694079732.5,Crime
Movie A,2012,7.6,630276930.38,Drama
Movie D,2010,5.5,292459951.8,Drama
Movie E,1988,2.0,240289775.18,Drama
Movie B,2010,5.9,16318694.12,Drama
Movie E,1997,1.9,573976911.64,Action
Movie D,1995,7.4,590227486.33,Romance
Movie B,2013,6.6,542239536.32,Comedy
Movie E,1997,7.7,551136375.95,Drama
Movie A,2005,8.1,38402887.12,Drama
Movie C,1992,6.0,399259297.35,Romance
Movie C,2009,2.9,116791224.63,Comedy
Movie A,2006,2.2,316678110.97,Crime
Movie D,1990,8.6,810529632.14,Action
Movie E,1981,3.4,976659676.77,Romance
Movie A,1980,9.5,288147513.45,Drama
Movie B,2018,7.0,758439463.53,Comedy
Movie C,1994,5.9,793111923.32,Crime
Movie B,1981,3.7,141394238.88,Comedy
Movie B,1994,6.2,812679999.59,Comedy
Movie B,1992,4.1,251990312.47,Action
Movie A,2015,6.7,455821157.04,Romance
Movie B,1980,7.0,456463543.25,Crime
Movie B,1984,3.8,218268448.05,Action
Movie D,1988,7.1,956589523.42,Drama
Movie D,2002,1.9,230469469.7,Comedy
Movie A,1994,8.1,183995076.25,Action
Movie D,1992,4.1,249263704.39,Drama
Movie C,2013,7.5,384512829.29,Action
Movie D,1998,6.3,448516718.87,Comedy
Movie A,2005,3.4,843995223.97,Crime
Movie C,2001,9.3,203516940.26,Romance
Movie B,1981,2.7,515214823.02,Crime
Movie A,2003,2.1,236240463.44,Action
Movie C,1982,5.3,865867351.23,Crime
Movie B,1980,6.0,651232601.21,Crime
Movie D,1998,1.7,523084046.12,Romance
Movie A,2007,9.1,990543654.69,Drama
Movie E,1994,7.3,125633048.69,Romance
Movie B,1980,2.7,823357984.56,Romance
Movie B,2005,4.1,3520041.75,Crime
Movie C,2009,9.6,896687256.07,Crime
Movie A,2000,4.8,273246632.19,Romance
Movie A,1997,6.3,624278403.15,Drama
Movie A,2012,1.3,704333428.92,Drama
Movie C,1986,3.2,105795657.93,Crime
Movie E,2021,7.6,266394662.68,Drama
Movie C,1991,4.7,618323100.43,Comedy
Movie A,2014,4.7,58572022.58,Comedy
Movie E,1982,2.4,820660440.34,Crime
Movie E,1983,9.2,294598655.63,Comedy
Movie C,2004,5.0,777954667.86,Action
Movie B,1981,3.6,989625515.03,Drama
Movie C,2015,2.4,47442057.71,Crime
Movie E,2015,3.0,154858134.83,Crime
Movie E,2001,9.2,882947326.06,Crime
Movie A,1996,5.4,249686531.64,Comedy
Movie B,1993,8.4,311064315.15,Drama
Movie C,1998,6.6,441846887.29,Crime
Movie D,1993,1.1,878103868.3,Crime
Movie D,2004,3.1,208655827.64,Drama
Movie B,1984,8.7,991323975.64,Comedy
Movie E,2012,6.1,678659463.13,Action
Movie C,2000,7.1,444691064.69,Romance
Movie B,1999,4.0,656929060.31,Drama
Movie B,2007,5.9,835238729.67,Drama
Movie A,2021,8.6,100784103.73,Comedy
Movie C,1992,1.2,845930514.25,Romance
Movie C,1985,8.9,387531848.07,Action
Movie C,2020,2.3,68993750.78,Drama
Movie C,2008,4.8,922827724.95,Action
Movie D,2001,2.8,283694404.32,Comedy
Movie E,1992,3.5,997261590.74,Drama
Movie C,2004,6.9,381509795.89,Romance
Movie C,1996,9.0,271863971.25,Comedy
Movie C,2005,1.3,381753456.05,Action
Movie C,2011,4.6,333805149.02,Action
Movie A,2005,3.8,636524453.22,Drama
Movie C,1987,5.6,701573105.29,Comedy
Movie E,1982,4.7,263689471.22,Drama
Movie A,2011,8.5,319881023.71,Comedy
Movie A,1995,4.3,284744561.62,Crime
Movie B,1996,2.0,336802021.84,Action
Movie C,1999,7.3,735591378.35,Action
Movie C,2004,7.5,647282246.92,Crime
Movie B,2013,8.9,561743088.05,Drama
Movie C,2023,3.4,998274738.72,Romance
Movie B,2008,6.4,740517062.5,Comedy
Movie D,2001,2.1,144679529.52,Romance
Movie C,1980,3.7,554406037.23,Crime
Movie B,2022,2.4,390910181.17,Action
Movie E,1981,1.4,559180130.68,Comedy
Movie C,1990,1.4,197456931.16,Drama
Movie E,2007,2.8,328849587.93,Romance
Movie E,1991,3.8,780739163.53,Comedy
Movie C,2018,3.2,713057960.89,Romance
Movie A,2010,7.8,672772292.62,Crime
Movie A,2002,6.0,269288789.46,Comedy
Movie E,2021,4.5,74296040.13,Drama
Movie E,2020,4.4,628610906.85,Comedy
Movie A,1999,9.5,817586045.25,Drama
Movie A,1992,8.4,912563851.44,Drama
Movie D,1985,6.4,346366946.33,Crime
Movie D,1982,1.9,346650663.4,Romance
Movie C,1998,9.7,252775082.44,Drama
Movie A,1992,2.5,860582189.76,Crime
Movie C,2011,3.1,906526788.75,Romance
Movie E,2007,9.6,518381828.28,Crime
Movie B,2023,4.7,358418553.02,Comedy
Movie C,1997,2.8,735851966.3,Action
Movie E,2011,3.5,547992274.6,Comedy
Movie E,1989,7.4,323030477.43,Drama
Movie E,1999,1.1,114264025.42,Drama
Movie B,1982,1.4,917198212.96,Drama
Movie E,2003,7.9,380091768.76,Action
Movie A,2023,2.0,498686838.42,Crime
Movie A,2016,1.7,290152208.67,Drama
Movie D,2008,1.2,602070410.58,Romance
Movie C,2020,5.6,373654267.74,Romance
Movie A,1990,6.8,316197773.78,Comedy
Movie D,2018,2.0,806999782.74,Crime
Movie C,2010,2.2,614868523.93,Drama
Movie E,1999,9.8,489152683.99,Drama
Movie A,1999,6.2,858470646.76,Action
Movie B,2011,1.4,347210336.02,Romance
Movie C,1983,2.8,304082103.78,Drama
Movie B,1982,7.0,120046358.82,Crime
Movie E,2002,8.7,573613670.38,Drama
Movie D,1995,1.8,28721030.44,Action
Movie B,2009,2.7,591598082.64,Action
Movie B,2003,1.4,843459656.62,Drama
Movie E,1997,7.4,55820067.35,Romance
Movie D,1988,9.1,926320102.64,Romance
Movie D,2007,1.6,345250882.73,Comedy
Movie E,2001,2.2,480797529.33,Action
Movie E,1999,2.1,88380165.8,Romance
Movie E,1996,5.9,887042854.16,Crime
Movie D,2011,8.5,689401301.94,Action
Movie B,2017,8.1,621186529.26,Romance
Movie A,1981,2.5,602325881.38,Romance
Movie C,1997,9.0,134910739.05,Crime
Movie D,1987,5.2,269481856.93,Romance
Movie B,2004,7.4,949390256.91,Crime
Movie C,1996,8.8,224915912.9,Drama
Movie C,1988,8.2,124028798.89,Drama
Movie B,2007,3.5,678690422.54,Crime
Movie E,2016,1.4,614940986.78,Crime
Movie B,2016,5.2,327559106.35,Action
Movie B,1987,7.3,432146943.56,Crime
Movie D,2004,3.1,948059114.44,Romance
Movie B,1986,3.5,372401906.51,Romance
Movie B,2013,5.3,632006616.45,Romance
Movie C,2011,2.3,824103559.06,Crime
Movie E,2002,4.1,346169971.59,Crime
Movie D,1991,9.2,455607424.28,Action
Movie A,2008,5.1,758176225.15,Romance
Movie D,2015,2.8,261412349.18,Romance
Movie A,1995,4.6,630967402.72,Romance
Movie B,1998,4.1,894941627.83,Action
Movie D,1995,8.9,927017076.14,Romance
Movie E,2023,5.9,198615468.84,Romance
Movie E,1993,9.8,427394328.59,Comedy
Movie E,2023,5.3,758176225.15,Crime
Movie C,2006,9.9,565431009.91,Action
Movie A,1983,4.0,408554915.84,Romance
Movie B,1994,6.8,796483758.23,Action
Movie A,2000,1.8,926217739.1,Romance
Movie E,2010,8.2,425507440.18,Comedy
Movie E,2005,6.4,94381938.25,Comedy
Movie E,2017,7.3,54946918.65,Comedy
Movie E,2000,6.8,444305467.63,Comedy
Movie D,2004,7.7,896489327.12,Action
Movie B,2001,6.8,293983768.8,Crime
Movie D,1988,2.6,437662536.92,Romance
Movie A,1994,3.9,968990103.98,Comedy
Movie B,1982,5.6,15669110.37,Comedy
Movie C,2008,9.2,882075334.33,Comedy
Movie D,2006,8.7,764198587.58,Drama
Movie C,2002,9.2,171481521.51,Drama
Movie C,2015,8.1,529484422.77,Action
Movie E,1988,7.1,247363516.74,Romance
Movie E,1996,4.8,317994498.48,Crime
Movie A,1991,6.5,14706470.95,Drama
Movie C,2002,1.7,663055926.11,Crime
Movie A,1994,5.3,701143555.8,Comedy
Movie E,1997,2.2,186986643.74,Drama
Movie C,2014,1.2,203516940.26,Action
Movie E,2007,4.2,13036350.03,Comedy
Movie E,2008,4.9,851804855.5,Comedy
Movie D,2011,1.5,497246923.33,Drama
Movie D,2007,3.8,301731551.13,Romance
Movie D,1989,3.0,831835877.33,Crime
Movie D,2009,9.1,208995968.39,Romance
Movie E,1983,6.0,9645758.02,Drama
Movie E,1985,4.0,935386149.26,Crime
Movie B,1995,6.3,575527405.03,Action
Movie D,1990,6.9,406350760.41,Romance
Movie C,2001,5.5,573770747.01,Crime
Movie D,2002,3.1,438740438.85,Drama
Movie D,2001,1.5,506461694.38,Crime
Movie E,1999,1.2,569492087.06,Romance
Movie E,1988,7.8,596228548.53,Romance
Movie E,1982,3.7,864555675.95,Drama
Movie C,1998,7.0,367183496.98,Crime
Movie C,2018,5.3,418997184.95,Romance
Movie B,2018,5.8,549761043.51,Drama
Movie E,1982,1.4,818144967.83,Comedy
Movie D,1989,5.5,25800163.62,Comedy
Movie B,2016,1.7,107079004.66,Action
Movie A,2017,8.1,333395182.25,Romance
Movie A,1993,1.8,365544209.8,Romance
Movie B,1991,6.2,84482015.2,Comedy
Movie D,2009,6.7,987642977.0,Comedy
Movie E,2001,4.0,199410989.21,Comedy
Movie C,2021,8.1,372658438.6,Romance
Movie E,2008,3.8,588686346.25,Romance
Movie D,1980,2.5,272284576.85,Crime
Movie B,2016,5.3,716078445.81,Comedy
Movie E,2004,9.3,131456882.35,Drama
Movie E,1985,7.4,90803660.33,Drama
Movie A,2018,6.0,829440155.67,Action
Movie B,2012,4.8,55167517.83,Action
Movie B,2013,8.2,518552237.12,Comedy
Movie D,2000,9.3,998268199.16,Romance
Movie B,2021,9.3,677090749.78,Crime
Movie C,1989,1.4,561120828.67,Drama
Movie E,2007,2.6,448131799.21,Drama
Movie D,2018,5.3,72838994.23,Comedy
Movie B,2019,6.4,483514961.54,Crime
Movie C,1994,5.5,66816060.67,Crime
Movie D,2000,9.3,940070735.71,Drama
Movie C,2019,7.8,659698343.27,Crime
Movie E,1994,7.9,577673686.07,Romance
Movie D,2006,5.2,493073246.46,Drama
Movie A,2005,5.6,214882375.29,Crime
Movie C,1995,2.3,969388618.5,Romance
Movie C,2023,6.4,324523992.81,Romance
Movie D,2021,9.2,203652711.0,Action
Movie A,1985,8.1,831482208.36,Drama
Movie A,1980,8.4,998161326.57,Comedy
Movie D,1980,3.6,81816379.25,Romance
Movie C,2021,6.1,823915316.41,Crime
Movie C,2010,3.2,139645733.72,Drama
Movie E,2007,8.6,234999539.01,Drama
Movie E,2005,6.3,176822663.12,Romance
Movie D,1986,7.2,554525237.77,Comedy
Movie C,2014,1.9,464665664.72,Drama
Movie C,2007,3.2,500176590.09,Crime
Movie E,2012,8.9,962665813.26,Drama
Movie C,1988,2.3,135387333.47,Crime
Movie C,2012,9.4,61090577.78,Crime
Movie C,2018,6.8,930676101.24,Drama
Movie E,1980,7.2,472980509.97,Drama
Movie D,1988,3.1,873317278.36,Comedy
Movie D,2009,4.0,957103617.35,Action
Movie A,2020,6.1,10240842.92,Drama
Movie E,2005,1.8,600433682.23,Comedy
Movie C,1991,1.9,806152709.57,Romance
Movie A,2010,5.3,843303445.29,Comedy
Movie A,2018,5.7,541428768.82,Romance
Movie C,2017,6.8,192810031.41,Comedy
Movie C,2016,7.0,244580149.63,Romance
Movie D,2021,5.9,816429532.71,Drama
Movie D,2019,7.6,982911659.71,Comedy
Movie A,2013,2.8,142091000.02,Comedy
Movie D,1986,8.8,987089969.11,Romance
Movie A,1990,6.3,311198468.95,Action
Movie A,2023,3.7,193114072.18,Drama
Movie E,1992,5.2,692109558.9,Comedy
Movie D,2017,5.7,653961873.49,Crime
Movie D,2020,2.0,586077843.17,Crime
Movie D,1990,7.1,861833919.06,Romance
Movie A,1984,4.6,367315074.11,Romance
Movie B,2001,7.1,13596156.11,Drama
Movie B,1981,1.9,576873595.3,Comedy
Movie A,1998,2.0,355837811.25,Crime
Movie E,1985,1.2,868874621.99,Comedy
Movie C,2001,9.0,592555023.6,Drama
Movie B,2002,5.3,804149281.59,Comedy
Movie E,2022,8.8,213715293.62,Drama
Movie B,2008,2.1,742288115.78,Comedy
Movie A,2002,7.0,504983997.38,Drama
Movie C,2010,6.8,746881045.18,Comedy
Movie C,2023,7.0,891232242.08,Crime
Movie B,2022,3.9,24947083.55,Action
Movie A,1987,1.7,705356880.84,Comedy
Movie B,1995,6.5,27271925.94,Action
Movie A,2009,4.1,628054562.57,Comedy
Movie E,1991,6.2,676082950.58,Comedy
Movie A,2023,2.0,50453611.45,Crime
Movie A,1997,8.9,86204649.56,Crime
Movie D,1982,7.8,468401478.82,Crime
Movie A,2009,9.4,991485604.88,Action
Movie A,2013,9.0,488103559.85,Crime
Movie A,1985,2.2,508189261.62,Romance
Movie C,1995,3.7,57758449.5,Crime
Movie C,2004,3.8,997603121.15,Drama
Movie A,1994,5.0,726024561.7,Crime
Movie B,2008,2.8,442362027.34,Drama
Movie D,1984,1.8,814389038.94,Action
Movie D,1981,1.5,571719287.25,Romance
Movie C,1999,3.2,579516980.17,Romance
Movie D,2006,8.1,720048070.35,Crime
Movie B,2023,8.8,781318967.04,Crime
Movie A,2006,7.5,757184784.36,Action
Movie B,1982,1.2,178596341.29,Romance
Movie C,1986,8.9,482872678.55,Romance
Movie E,1986,3.0,121818933.16,Comedy
Movie D,1982,7.7,542572688.87,Romance
Movie B,2016,2.1,285632140.68,Comedy
Movie C,2011,3.2,539783124.56,Drama
Movie B,1993,5.2,626245300.51,Comedy
Movie D,2013,1.1,986681458.95,Action
Movie A,2012,7.1,884834696.92,Action
Movie D,1989,1.3,481804251.53,Drama
Movie D,2005,2.8,798660409.66,Comedy
Movie A,2016,9.7,308897981.33,Crime
Movie B,2006,8.0,484059500.04,Action
Movie A,2013,7.6,62006147.22,Crime
Movie B,2016,6.5,649029024.17,Drama
Movie E,1991,2.8,576321835.13,Drama
Movie A,1999,4.5,480333836.96,Drama
Movie D,2001,4.1,548097367.9,Action
Movie C,1997,9.6,11681664.01,Comedy
Movie E,1983,2.6,215642531.73,Comedy
Movie A,1998,3.1,852342134.25,Romance
Movie C,1994,1.3,325988470.1,Romance
Movie C,2009,8.1,316174232.53,Drama
Movie E,2010,1.7,337505691.31,Comedy
Movie D,2008,5.6,606929523.53,Drama
Movie A,1985,4.1,901488213.18,Comedy
Movie B,1989,6.9,599410661.91,Action
Movie E,2023,9.4,193988972.1,Comedy
Movie E,1980,3.5,687823845.78,Drama
Movie A,2018,6.6,879089878.45,Comedy
Movie D,2010,9.0,794080491.61,Romance
Movie A,2007,8.6,986681458.95,Romance
Movie C,2001,4.9,964835786.35,Comedy
Movie C,2021,5.6,30181076.43,Comedy
Movie D,2012,8.4,524947992.27,Comedy
Movie B,2005,4.5,999109642.46,Comedy
Movie B,1988,3.6,287172493.98,Romance
Movie A,1999,2.0,392098419.37,Crime
Movie C,1981,6.7,491023196.62,Action
Movie B,1996,1.1,831650338.43,Drama
Movie D,1987,5.5,506340379.12,Romance
Movie A,1986,4.6,270467150.15,Romance
Movie B,1993,6.5,329807218.06,Comedy
Movie C,2016,4.6,754708383.35,Action
Movie E,1982,2.7,611535122.85,Crime
Movie C,1993,9.3,818021356.67,Drama
Movie A,2017,9.7,912563851.44,Romance
Movie E,1983,3.4,416715341.66,Comedy
Movie C,2010,7.5,449466541.71,Romance
Movie D,1995,4.4,911054828.86,Drama
Movie C,2008,9.0,568423999.61,Drama
Movie A,1986,7.3,521909499.31,Crime
Movie A,2010,5.4,791553786.37,Comedy
Movie E,1984,2.5,100784103.73,Drama
Movie E,2004,3.4,879437854.69,Comedy
Movie D,1983,4.0,676954612.56,Crime
Movie C,1995,7.4,183500444.52,Comedy
Movie A,2007,7.0,666085416.89,Drama
Movie A,2019,3.5,162880122.09,Comedy
Movie D,2013,7.0,100821488.52,Drama
Movie C,1999,7.7,317911427.51,Romance
Movie D,1984,6.6,347668525.19,Drama
Movie C,1987,6.2,687240574.17,Action
Movie D,1993,3.3,518218599.8,Comedy
Movie E,1991,9.0,603301014.29,Comedy
Movie B,1993,9.2,845397157.39,Crime
Movie E,2017,2.0,367143155.83,Action
Movie A,1980,3.2,446435849.92,Action
Movie A,1987,3.1,714066929.75,Romance
Movie A,2001,4.5,8642642.18,Romance
Movie D,1984,8.7,613036365.51,Crime
Movie B,1989,1.8,848689979.16,Action
Movie D,1984,7.3,475943024.26,Action
Movie B,2022,4.5,107608694.14,Romance
Movie B,2009,4.7,723097560.12,Drama
Movie D,2000,7.5,326301710.6,Comedy
Movie D,2023,1.9,754903653.94,Romance
Movie C,1984,9.4,436359389.76,Romance
Movie C,1993,7.7,569704479.18,Action
Movie D,2009,5.7,678659463.13,Drama
Movie B,1984,2.3,530616485.69,Drama
Movie A,1983,2.4,864555675.95,Comedy
Movie C,1993,2.8,114733944.03,Action
Movie A,2011,8.3,545571055.94,Action
Movie E,1998,9.5,745293429.24,Drama
Movie B,2022,1.7,184458960.97,Drama
Movie D,1981,3.1,563648050.61,Romance
Movie B,2015,9.4,719245257.03,Action
Movie C,1980,5.4,465127209.41,Romance
Movie E,2011,2.4,231418961.61,Romance
Movie E,1983,9.4,628374081.25,Drama
Movie D,2012,5.9,963750214.7,Action
Movie A,1995,4.2,272085727.23,Comedy
Movie C,2009,8.1,562485710.46,Crime
Movie E,2008,5.6,689401301.94,Comedy
Movie A,1992,1.0,649940006.11,Drama
Movie D,1987,7.7,94232851.72,Drama
Movie E,2014,2.8,909516299.42,Crime
Movie D,1989,5.0,662727616.14,Drama
Movie A,2005,4.2,697425947.89,Romance
Movie B,1986,3.1,956462987.53,Action
Movie B,2013,4.3,336692629.6,Crime
Movie A,1982,7.8,32345613.74,Comedy
Movie E,1991,7.2,651983199.48,Crime
Movie B,2004,5.0,804307849.96,Action
Movie E,2016,6.8,997080044.77,Comedy
Movie C,1992,3.7,135850831.22,Action
Movie E,1983,6.6,735188190.32,Action
Movie B,2009,7.5,821715762.49,Crime
Movie D,1993,3.3,125975870.34,Comedy
Movie A,1993,9.8,351010195.94,Comedy
Movie B,2008,4.8,357470267.19,Romance
Movie E,1988,3.3,281699550.24,Drama
Movie C,2009,4.9,828782903.09,Romance
Movie D,1996,8.6,70416927.51,Action
Movie D,2018,7.4,584602662.58,Drama
Movie A,2008,1.5,211813549.28,Romance
Movie B,1982,2.2,245962478.03,Comedy
Movie B,2007,7.8,239413115.27,Romance
Movie A,2022,6.8,938979881.99,Crime
Movie A,2008,4.4,294695636.53,Action
Movie A,2001,6.3,578748883.37,Action
Movie A,2020,3.0,343462955.75,Crime
Movie C,2002,3.3,537215871.95,Comedy
Movie B,1996,7.9,173105582.52,Comedy
Movie D,1994,3.8,268292139.15,Comedy
Movie C,2005,1.5,458968535.83,Comedy
Movie C,2005,7.3,16514488.41,Crime
Movie C,2002,8.8,285166521.72,Comedy
Movie A,1996,9.1,154736095.04,Action
Movie D,2009,5.4,797593119.34,Comedy
Movie B,1999,9.2,547830681.92,Comedy
Movie B,2010,6.3,751871427.93,Action
Movie D,1998,6.5,417631048.37,Action
Movie D,2023,6.0,269196031.3,Action
Movie A,1998,6.7,193112600.48,Drama
Movie B,1998,5.0,659166763.08,Romance
Movie E,1994,2.8,864580622.44,Drama
Movie B,1983,3.3,317911427.51,Romance
Movie D,2016,8.7,371569408.22,Drama
Movie E,2011,4.2,340693825.59,Drama
Movie E,1980,7.8,386774913.47,Drama
Movie A,2006,3.8,97220733.45,Drama
Movie C,1987,9.0,712155881.05,Crime
Movie B,1991,2.7,825624932.42,Drama
Movie D,2019,4.2,912632947.13,Comedy
Movie B,1992,6.7,200536373.3,Crime
Movie B,2011,1.1,102077181.17,Romance
Movie A,2013,8.3,512325216.73,Drama
Movie C,2009,9.5,831592748.96,Action
Movie C,2012,3.2,949661018.58,Action
Movie E,2004,5.9,904255136.32,Action
Movie C,2004,6.9,324532950.4,Romance
Movie A,2013,5.1,744235315.87,Crime
Movie C,2002,2.7,288360224.0,Action
Movie C,2019,1.3,302675021.21,Crime
Movie E,1982,4.5,592065370.96,Drama
Movie E,1991,9.9,43611961.26,Comedy
Movie E,2010,7.6,971435152.73,Romance
Movie A,2007,8.7,693900041.57,Crime
Movie C,1999,4.6,393540996.0,Romance
Movie B,1994,7.8,264653932.51,Action
Movie E,2006,3.1,451762141.82,Comedy
Movie A,1985,5.3,943578404.37,Crime
Movie E,2007,1.4,810521556.63,Drama
Movie C,2017,4.0,491438899.08,Drama
Movie A,1986,8.7,218402573.87,Crime
Movie D,2019,4.6,713686508.28,Crime
Movie D,1983,3.3,365880602.58,Crime
Movie B,1996,1.9,283047742.81,Romance
Movie A,1984,3.6,513512112.76,Action
Movie B,2020,9.2,51458423.46,Comedy
Movie D,2006,8.2,575527405.03,Action
Movie C,1983,5.4,581880831.52,Action
Movie D,2006,8.6,189897344.08,Romance
Movie B,2000,9.9,956462987.53,Comedy
Movie D,2013,2.3,740514127.72,Drama
Movie C,1992,3.4,875235276.3,Action
Movie A,1985,8.9,437368428.1,Drama
Movie D,2020,2.4,522886507.98,Comedy
Movie E,1982,4.7,666996673.71,Romance
Movie C,2017,10.0,99640737.15,Action
Movie D,2013,9.7,468495810.46,Crime
Movie E,2011,9.9,136754021.15,Crime
Movie C,1991,8.6,729387070.62,Comedy
Movie B,2021,8.6,683671383.22,Comedy
Movie B,2007,2.9,292821906.94,Action
Movie A,2019,5.9,602828624.85,Comedy
Movie B,2014,1.9,839503575.23,Action
Movie D,1982,4.7,562941587.24,Romance
Movie E,1980,4.2,816140787.53,Drama
Movie A,2020,1.4,275200478.78,Drama
Movie C,1986,5.6,528451615.08,Crime
Movie A,1992,9.5,643397210.79,Romance
Movie A,2017,2.1,591122181.97,Romance
Movie B,2014,4.9,541572866.89,Crime
Movie B,2020,9.3,230137690.42,Crime
Movie B,2011,3.2,743311496.44,Crime
Movie B,2013,2.6,348589910.55,Romance
Movie B,2009,9.6,175019703.15,Romance
Movie E,2010,4.5,156643254.76,Crime
Movie D,2003,9.5,722203653.57,Romance
Movie A,2000,1.1,360994060.44,Romance
Movie B,1999,1.7,358373235.84,Romance
Movie C,2020,4.9,797967768.57,Action
Movie A,1997,9.1,70896237.0,Crime
Movie C,2008,4.7,297834029.09,Crime
Movie E,2014,8.9,648446955.22,Comedy
Movie E,2008,9.3,534413566.69,Drama
Movie C,1980,7.6,337117086.65,Action
Movie E,2016,9.7,206920964.74,Drama
Movie E,2001,8.4,542514168.21,Drama
Movie B,2017,2.3,997080044.77,Comedy
Movie C,1987,4.9,989391391.78,Romance
Movie E,2000,6.8,371163204.01,Action
Movie A,2009,6.2,308405305.48,Crime
Movie E,1981,9.7,341782465.06,Drama
Movie C,2008,3.1,273919116.14,Crime
Movie B,1990,7.7,801282468.25,Drama
Movie B,2008,5.7,931413506.22,Action
Movie C,1992,7.9,133606656.89,Comedy
Movie B,2015,9.3,751871427.93,Action
Movie E,2014,1.2,895608374.54,Drama
Movie B,2011,3.2,425277491.43,Romance
Movie C,1987,4.6,917389460.14,Action
Movie B,1981,3.2,246121227.2,Romance
Movie B,2020,4.8,851295154.9,Crime
Movie C,2018,7.0,261454453.08,Drama
Movie C,2015,10.0,771582932.76,Action
Movie A,2018,1.6,38119961.33,Action
Movie D,2011,2.7,532111799.49,Action
Movie A,2002,3.1,555288564.31,Drama
Movie D,1980,4.1,182941744.72,Crime
Movie B,2012,9.8,703866710.14,Romance
Movie A,2022,1.1,434295759.89,Comedy
Movie C,2007,5.8,296419223.79,Romance
Movie A,2000,2.6,887651088.23,Action
Movie C,1989,3.0,246121227.2,Crime
Movie A,1988,9.8,341528860.3,Comedy
Movie D,1989,4.8,492124071.33,Comedy
Movie A,2018,2.7,76938929.48,Drama
Movie C,1992,9.9,732684326.26,Crime
Movie D,2002,3.2,340537557.39,Drama
Movie D,1994,6.7,606117768.36,Action
Movie A,2005,2.7,693903066.3,Comedy
Movie D,2019,5.5,158482308.96,Romance
Movie A,2011,2.1,935660441.9,Comedy
Movie E,2014,4.8,330870897.81,Comedy
Movie B,1990,4.0,724173002.67,Romance
Movie D,2020,10.0,446706426.65,Crime
Movie D,2001,3.1,864315400.45,Drama
Movie B,2022,9.3,67901734.81,Romance
Movie D,2014,1.9,438561502.56,Drama
Movie A,2016,3.8,384393699.54,Drama
Movie A,1995,4.3,886318893.56,Action
Movie A,2017,2.8,882895912.37,Crime
Movie B,2011,1.8,881584354.42,Comedy
Movie A,2009,8.5,481624434.01,Comedy
Movie B,1985,9.6,765258514.21,Comedy
Movie B,2004,5.8,474078546.46,Drama
Movie E,2015,2.3,817881927.26,Comedy
Movie B,2012,2.9,787973467.27,Crime
Movie A,1998,5.6,435061475.65,Romance
Movie C,2016,2.4,267499171.19,Drama
Movie A,2020,3.4,188121734.44,Crime
Movie C,1980,2.2,405170603.59,Drama
Movie A,2003,8.6,194764497.9,Crime
Movie A,1992,1.1,742380381.13,Drama
Movie B,2019,1.4,678407654.5,Romance
Movie E,1982,5.4,718290907.75,Comedy
Movie A,1995,6.5,276029552.65,Crime
Movie E,2013,5.4,798016276.61,Crime
Movie B,1986,7.3,587424771.69,Action
Movie A,1986,8.8,473565067.88,Drama
Movie D,2003,4.2,980387722.19,Romance
Movie D,1990,1.2,434462006.78,Drama
Movie D,2012,5.7,893656117.53,Comedy
Movie A,2007,6.9,987311424.12,Comedy
Movie E,1994,3.2,934063832.88,Comedy
Movie A,1995,5.5,947961516.15,Drama
Movie B,1994,8.5,6638278.85,Romance
Movie C,1993,1.7,421364184.2,Comedy
Movie E,1985,3.7,780739163.53,Drama
Movie E,1996,4.9,826999151.09,Action
Movie B,1994,4.6,940146831.34,Romance
Movie C,1995,8.4,450132905.11,Crime
Movie D,2016,5.9,225876296.66,Drama
Movie C,1989,3.7,27953353.82,Drama
Movie D,2020,2.9,49040782.27,Drama
Movie D,1994,3.1,372836470.57,Crime
Movie D,1997,2.4,271953767.25,Drama
Movie B,1995,4.4,712170791.53,Romance
Movie A,1985,1.1,963962773.03,Action
Movie B,1994,6.7,54925216.47,Action
Movie E,1985,5.8,951591547.65,Comedy
Movie E,1990,3.8,288934977.69,Drama
Movie D,2023,2.9,43653920.66,Action
Movie C,2002,4.6,562946993.65,Crime
Movie D,2019,2.5,114324021.9,Drama
