Title,Year,Rating,Box Office,Category
Movie E,2015,6.6,951198500.98,Action
Movie D,2002,6.6,462092177.47,Crime
Movie C,2021,6.6,538540011.74,Action
Movie E,2022,6.6,832180731.3,Comedy
Movie B,2017,6.6,914691147.02,Action
Movie C,2005,6.6,661472415.52,Romance
Movie A,2001,6.6,592080041.67,Drama
Movie C,1992,6.6,358866317.73,Romance
Movie E,1989,6.6,853184087.05,Comedy
Movie A,1995,6.6,203516940.26,Drama
Movie A,1983,6.6,916970101.3,Crime
Movie E,1997,6.6,455895182.67,Drama
Movie D,2004,6.6,294695636.53,Comedy
Movie B,2008,6.6,730403118.9,Romance
Movie E,2019,6.6,732938222.92,Crime
Movie B,2007,6.6,646703124.45,Action
Movie B,2018,6.6,824000278.91,Drama
Movie A,2018,6.6,1476666.18,Comedy
Movie B,2009,6.6,349339632.48,Action
Movie D,1985,6.6,276029552.65,Drama
Movie D,2020,6.6,738570389.59,Crime
Movie D,1991,6.6,758690474.93,Action
Movie C,1999,6.6,150983152.19,Comedy
Movie D,2003,6.6,109889242.36,Crime
Movie A,1981,6.6,616700947.14,Crime
Movie C,1997,6.6,771160327.09,Comedy
Movie D,2007,6.6,408324817.32,Drama
Movie A,2007,6.6,610021874.08,Comedy
Movie B,1983,6.6,843640093.15,Action
Movie A,2011,6.6,117488392.17,Comedy
Movie C,2004,6.6,70896237.0,Drama
Movie B,2023,6.6,574823287.09,Action
Movie A,2009,6.6,471816722.92,Romance
Movie E,1991,6.6,939759943.91,Drama
Movie D,1996,6.6,728921856.8,Romance
Movie B,2005,6.6,118885182.06,Comedy
Movie E,2021,6.6,926728764.46,Comedy
Movie C,1983,6.6,477347224.36,Drama
Movie A,2005,6.6,63906980.08,Romance
Movie C,1982,6.6,11681664.01,Drama
Movie E,1996,6.6,247799036.89,Action
Movie E,2013,6.6,867165754.78,Romance
Movie C,1995,6.6,28419388.57,Drama
Movie D,1996,6.6,278106547.32,Comedy
Movie D,2013,6.6,772776585.29,Crime
Movie A,1991,6.6,267499171.19,Action
Movie E,2014,6.6,217115802.01,Drama
Movie D,2022,6.6,962665813.26,Romance
Movie D,1989,6.6,559180130.68,Action
Movie B,2023,6.6,750048215.28,Action
Movie A,1993,6.6,544793247.72,Romance
Movie E,2015,6.6,214093897.01,Action
Movie B,2015,6.6,13556818.73,Romance
Movie A,2000,6.6,459908150.61,Drama
Movie C,1996,6.6,513467753.33,Drama
Movie B,1992,6.6,869134012.3,Crime
Movie C,2009,6.6,206348684.35,Action
Movie C,1991,6.6,821722382.99,Comedy
Movie C,1996,6.6,849282829.5,Drama
Movie A,2016,6.6,719719947.65,Drama
Movie E,1990,6.6,182472242.99,Crime
Movie E,2021,6.6,842028638.1,Action
Movie D,1980,6.6,924834020.52,Drama
Movie C,1989,6.6,32326080.32,Drama
Movie C,2018,6.6,211574538.41,Comedy
Movie D,1999,6.6,720566188.23,Drama
Movie B,2013,6.6,542239536.32,Comedy
Movie C,1998,6.6,441846887.29,Crime
Movie A,2018,6.6,879089878.45,Comedy
Movie D,1984,6.6,347668525.19,Drama
Movie E,1983,6.6,735188190.32,Action
Movie E,2021,6.6,164102492.69,Romance
Movie B,2021,6.6,462030295.18,Drama
Movie D,2015,6.6,677994571.61,Romance
Movie E,2008,6.6,752559378.63,Crime
Movie D,2009,6.6,915016321.06,Romance
Movie D,1988,6.6,981703640.55,Crime
Movie D,2017,6.6,310590470.11,Drama
Movie A,2014,6.6,958501595.9,Drama
Movie A,2003,6.5,115947091.13,Crime
Movie D,2011,6.5,809182519.49,Action
Movie E,2021,6.5,495612841.74,Action
Movie A,1980,6.5,760758091.59,Crime
Movie C,2006,6.5,527102387.77,Romance
Movie E,1994,6.5,267316751.72,Drama
Movie A,1993,6.5,966563832.45,Romance
Movie B,1983,6.5,382361608.01,Comedy
Movie C,2006,6.5,150668660.01,Crime
Movie D,2021,6.5,464790795.28,Action
Movie C,2007,6.5,685564399.08,Crime
Movie B,1981,6.5,541438561.66,Comedy
Movie A,1985,6.5,534816814.96,Crime
Movie E,1981,6.5,958310896.34,Action
Movie B,2016,6.5,280676792.72,Crime
Movie B,2013,6.5,680187515.93,Romance
Movie C,1987,6.5,60151582.28,Romance
Movie C,2008,6.5,254049997.57,Comedy
Movie D,2005,6.5,494135759.96,Romance
Movie A,2013,6.5,88511367.77,Comedy
Movie B,2016,6.5,781436051.99,Crime
Movie C,2002,6.5,607661688.7,Comedy
Movie C,2009,6.5,487796148.7,Action
Movie C,1980,6.5,570337523.76,Crime
Movie C,1981,6.5,108142139.68,Action
Movie C,2013,6.5,452553464.28,Action
Movie A,2017,6.5,193633265.15,Comedy
Movie A,1999,6.5,874556993.0,Drama
Movie D,2018,6.5,993711345.19,Action
Movie E,1981,6.5,292265317.1,Action
Movie E,2014,6.5,72838994.23,Action
Movie D,1982,6.5,748940503.32,Action
Movie D,1999,6.5,587668095.65,Drama
Movie E,1992,6.5,34955363.4,Crime
Movie A,1980,6.5,668422700.85,Action
Movie C,2017,6.5,620938322.29,Comedy
Movie C,1997,6.5,472731280.19,Action
Movie D,1984,6.5,575495009.29,Action
Movie A,2020,6.5,403177455.41,Drama
Movie B,1982,6.5,44951750.81,Comedy
Movie C,2002,6.5,850410341.21,Crime
Movie A,1995,6.5,573247531.39,Romance
Movie D,1995,6.5,275811181.96,Action
Movie D,1984,6.5,713686508.28,Comedy
Movie C,2011,6.5,223842298.07,Romance
Movie B,2017,6.5,565673569.52,Drama
Movie E,1980,6.5,545571055.94,Action
Movie C,1992,6.5,505688165.11,Romance
Movie B,2023,6.5,676256805.88,Action
Movie D,1999,6.5,994621985.15,Comedy
Movie A,1999,6.5,185353167.86,Action
Movie E,2022,6.5,202254348.64,Action
Movie B,2011,6.5,181195317.03,Comedy
Movie D,2006,6.5,90394023.49,Action
Movie B,2003,6.5,259154478.94,Drama
Movie C,2002,6.5,292265317.1,Action
Movie D,1996,6.5,411277174.93,Romance
Movie C,2006,6.5,673498147.8,Action
Movie D,1998,6.5,270354767.57,Action
Movie C,1986,6.5,772077297.92,Romance
Movie B,2018,6.5,588313039.26,Drama
Movie C,1997,6.5,84049031.28,Action
Movie D,2016,6.5,672772292.62,Crime
Movie B,1980,6.5,870594976.7,Crime
Movie D,2023,6.5,878642148.55,Romance
Movie D,1986,6.5,390453855.41,Crime
Movie A,1994,6.5,152656956.38,Action
Movie B,2009,6.5,445652298.25,Drama
Movie C,1999,6.5,319881023.71,Comedy
Movie C,2020,6.5,837729410.08,Action
Movie B,1982,6.5,393459986.66,Drama
Movie E,1982,6.5,185314379.74,Action
Movie D,2023,6.5,190172677.47,Comedy
Movie A,2006,6.5,773445603.93,Romance
Movie E,2008,6.5,139771118.12,Comedy
Movie C,2000,6.5,581642883.72,Drama
Movie B,2002,6.5,949396573.15,Romance
Movie A,1991,6.5,14706470.95,Drama
Movie B,1995,6.5,27271925.94,Action
Movie B,2016,6.5,649029024.17,Drama
Movie B,1993,6.5,329807218.06,Comedy
Movie D,1998,6.5,417631048.37,Action
Movie A,1995,6.5,276029552.65,Crime
Movie E,1996,6.5,83390648.35,Drama
Movie A,2006,6.5,270532801.0,Drama
Movie D,2015,6.4,738380763.43,Comedy
Movie E,2017,6.4,72052743.01,Action
Movie E,2017,6.4,128093972.7,Romance
Movie E,2007,6.4,463207291.7,Comedy
Movie D,2018,6.4,718637165.6,Action
Movie D,2010,6.4,822165612.19,Comedy
Movie C,1997,6.4,143058505.39,Crime
Movie A,1981,6.4,324523992.81,Romance
Movie A,2017,6.4,614799774.67,Romance
Movie C,1986,6.4,772077297.92,Drama
Movie B,2013,6.4,267491943.83,Comedy
Movie E,2008,6.4,609457542.49,Crime
Movie E,1997,6.4,330870897.81,Comedy
Movie D,1982,6.4,813683697.97,Romance
Movie C,1990,6.4,186769975.1,Drama
Movie A,1999,6.4,596763289.59,Drama
Movie D,2019,6.4,121316236.72,Comedy
Movie D,1989,6.4,109701698.04,Drama
Movie B,2002,6.4,480964935.4,Drama
Movie A,2001,6.4,841142220.85,Comedy
Movie B,1983,6.4,239781695.01,Comedy
Movie A,1981,6.4,515100265.45,Romance
Movie E,2005,6.4,681446547.19,Action
Movie C,1990,6.4,452051740.91,Action
Movie C,1990,6.4,805554364.01,Comedy
Movie D,2008,6.4,799492162.56,Drama
Movie C,2001,6.4,48011563.16,Comedy
Movie B,2006,6.4,698061507.79,Crime
Movie E,2022,6.4,7417540.51,Comedy
Movie A,1992,6.4,972030209.86,Romance
Movie B,1992,6.4,36764020.84,Action
Movie D,2002,6.4,460681017.15,Comedy
Movie A,1991,6.4,187820201.21,Comedy
Movie E,2002,6.4,922665132.94,Romance
Movie A,2003,6.4,15028127.91,Comedy
Movie C,2011,6.4,72021820.45,Crime
Movie D,1988,6.4,132782224.31,Drama
Movie C,1989,6.4,101916919.59,Drama
Movie C,2006,6.4,758434618.78,Crime
Movie A,2002,6.4,734312493.71,Crime
Movie B,2009,6.4,45169596.27,Drama
Movie E,2021,6.4,383287864.27,Drama
Movie A,1991,6.4,742597010.41,Romance
Movie E,2013,6.4,363143163.41,Action
Movie B,2020,6.4,622081718.01,Action
Movie A,1992,6.4,437516886.17,Comedy
Movie D,2015,6.4,806871523.91,Crime
Movie A,1991,6.4,215356801.52,Action
Movie D,1982,6.4,669634415.19,Crime
Movie A,1995,6.4,518704097.14,Crime
Movie E,2008,6.4,607877918.24,Crime
Movie E,1987,6.4,429454365.41,Drama
Movie E,2022,6.4,582652816.3,Drama
Movie B,2000,6.4,608378420.73,Drama
Movie A,2005,6.4,414917144.69,Action
Movie A,2011,6.4,100467747.87,Romance
Movie D,1989,6.4,352518390.66,Action
Movie B,2020,6.4,135242206.23,Romance
Movie B,1983,6.4,778349073.42,Romance
Movie A,1994,6.4,889658328.4,Drama
Movie C,2020,6.4,148419710.89,Romance
Movie B,1986,6.4,176275144.69,Romance
Movie B,2008,6.4,631624409.79,Romance
Movie B,2011,6.4,158830886.0,Comedy
Movie D,1990,6.4,905699388.6,Drama
Movie E,1991,6.4,22566785.15,Crime
Movie D,2001,6.4,971513524.86,Crime
Movie E,2023,6.4,117134693.13,Drama
Movie E,2016,6.4,666569056.51,Crime
Movie A,2011,6.4,539521253.04,Drama
Movie B,1989,6.4,640768446.38,Action
Movie E,2020,6.4,865504628.71,Action
Movie D,1982,6.4,649237121.19,Action
Movie D,2002,6.4,788981223.71,Romance
Movie E,1983,6.4,707685603.39,Action
Movie D,1989,6.4,913660777.28,Comedy
Movie D,1986,6.4,30006573.56,Action
Movie B,1990,6.4,336398809.11,Crime
Movie A,1986,6.4,866050041.24,Action
Movie E,1986,6.4,826737431.59,Drama
Movie A,1988,6.4,145821401.74,Action
Movie C,1999,6.4,381520282.34,Romance
Movie D,1989,6.4,303765837.76,Drama
Movie E,2001,6.4,386856239.18,Romance
Movie C,1995,6.4,306647469.94,Action
Movie A,2003,6.4,516678022.79,Action
Movie E,2013,6.4,562364324.47,Crime
Movie A,1997,6.4,321648449.68,Crime
Movie A,1997,6.4,76279303.61,Comedy
Movie D,2002,6.4,15669110.37,Action
Movie B,2014,6.4,160463013.78,Drama
Movie D,1983,6.4,596070111.38,Romance
Movie D,2009,6.4,890457684.15,Drama
Movie B,1999,6.4,764554767.52,Drama
Movie E,1988,6.4,360891847.29,Action
Movie A,2000,6.4,52533905.44,Comedy
Movie E,2006,6.4,336037277.38,Comedy
Movie C,1989,6.4,856885289.53,Action
Movie C,2000,6.4,151228440.4,Action
Movie B,2014,6.4,860770547.25,Action
Movie B,2014,6.4,53121302.45,Action
Movie A,2010,6.4,905085010.83,Comedy
Movie B,2008,6.4,740517062.5,Comedy
Movie D,1985,6.4,346366946.33,Crime
Movie E,2005,6.4,94381938.25,Comedy
Movie B,2019,6.4,483514961.54,Crime
Movie C,2023,6.4,324523992.81,Romance
Movie B,1998,6.4,904624693.62,Action
Movie C,2008,6.4,254304715.48,Action
Movie C,1995,6.4,972900401.5,Drama
Movie B,1987,6.4,838006524.66,Action
Movie C,1991,6.4,430122226.7,Comedy
Movie B,1996,6.4,553661753.48,Romance
Movie A,1981,6.4,521336105.93,Romance
Movie D,1993,6.4,54359765.58,Comedy
Movie B,2014,6.4,333594017.01,Comedy
Movie E,1995,6.4,493102225.02,Crime
Movie B,1984,6.4,982424132.39,Crime
Movie D,1983,6.3,280947798.37,Action
Movie A,1996,6.3,694799080.23,Romance
Movie A,2015,6.3,596731218.01,Crime
Movie B,2016,6.3,582234910.24,Comedy
Movie E,2000,6.3,716376808.12,Crime
Movie D,1995,6.3,155469616.71,Drama
Movie E,2017,6.3,91576134.67,Comedy
Movie D,2017,6.3,983926207.42,Crime
Movie E,2016,6.3,139891016.88,Crime
Movie B,1990,6.3,648305004.67,Action
Movie E,2003,6.3,153001023.25,Romance
Movie A,2010,6.3,942290103.54,Drama
Movie A,2001,6.3,339690162.33,Drama
Movie B,2007,6.3,81578577.26,Comedy
Movie E,2013,6.3,688221894.99,Crime
Movie B,1999,6.3,286938840.76,Comedy
Movie E,2002,6.3,467425667.47,Drama
Movie C,2005,6.3,14000476.53,Comedy
Movie A,2005,6.3,636950248.43,Romance
Movie B,1993,6.3,820785687.69,Drama
Movie B,2002,6.3,804575050.18,Drama
Movie C,1992,6.3,294441396.55,Comedy
Movie A,2021,6.3,800066872.86,Crime
Movie E,1990,6.3,775051266.91,Action
Movie B,1980,6.3,370129139.39,Romance
Movie E,1983,6.3,960629409.71,Crime
Movie C,2023,6.3,77193543.68,Romance
Movie B,1986,6.3,28449472.8,Comedy
Movie E,1984,6.3,496758806.48,Drama
Movie A,2010,6.3,905669030.83,Crime
Movie C,1983,6.3,390991812.46,Crime
Movie B,1984,6.3,183863094.49,Drama
Movie B,2009,6.3,479246605.03,Romance
Movie D,2018,6.3,237481463.03,Romance
Movie D,2020,6.3,323332861.44,Action
Movie C,2018,6.3,215197424.54,Drama
Movie B,1980,6.3,98925851.64,Drama
Movie E,1984,6.3,822858644.15,Crime
Movie E,1997,6.3,947914289.55,Comedy
Movie D,2002,6.3,108055303.27,Action
Movie C,2006,6.3,297789445.93,Action
Movie D,2003,6.3,955653475.7,Drama
Movie A,1984,6.3,934049982.21,Crime
Movie C,2018,6.3,159047093.59,Crime
Movie C,2000,6.3,346557428.35,Drama
Movie D,2003,6.3,621733592.06,Drama
Movie E,2014,6.3,521683923.98,Drama
Movie E,2001,6.3,28706767.19,Action
Movie B,2013,6.3,186244119.76,Romance
Movie C,1982,6.3,901585483.32,Action
Movie A,2016,6.3,518997873.79,Action
Movie C,1990,6.3,535213432.12,Romance
Movie B,1983,6.3,457774679.99,Drama
Movie B,1994,6.3,843907725.8,Crime
Movie E,1994,6.3,124613832.4,Romance
Movie B,2003,6.3,653205133.96,Romance
Movie B,1980,6.3,980803041.72,Comedy
Movie C,2008,6.3,779058186.53,Drama
Movie C,1992,6.3,555632766.54,Crime
Movie C,1990,6.3,644738267.2,Comedy
Movie C,2017,6.3,268844091.09,Romance
Movie E,2023,6.3,691657086.52,Action
Movie C,1996,6.3,955166760.12,Comedy
Movie D,1981,6.3,928734295.84,Drama
Movie D,1985,6.3,188276979.66,Comedy
Movie A,2008,6.3,91440861.74,Comedy
Movie D,1997,6.3,282936260.41,Romance
Movie B,1994,6.3,580397283.11,Crime
Movie D,1998,6.3,531194676.35,Crime
Movie D,2018,6.3,138511883.07,Comedy
Movie E,1988,6.3,872985898.38,Crime
Movie D,1994,6.3,867086430.01,Romance
Movie A,2015,6.3,333395182.25,Crime
Movie D,1985,6.3,778020953.27,Comedy
Movie C,1981,6.3,324151903.36,Crime
Movie E,2013,6.3,620233216.52,Crime
Movie D,2009,6.3,521084354.25,Action
Movie D,1991,6.3,26133401.57,Romance
Movie E,1994,6.3,283602651.99,Comedy
Movie E,2000,6.3,828015792.52,Romance
Movie C,2013,6.3,267557136.39,Crime
Movie B,2010,6.3,912260831.48,Crime
Movie E,1999,6.3,323369244.73,Crime
Movie B,1999,6.3,516562436.18,Crime
Movie A,2021,6.3,77907697.95,Romance
Movie A,2004,6.3,621179547.5,Crime
Movie B,2008,6.3,349585884.38,Drama
Movie B,2020,6.3,412235251.44,Drama
Movie E,2003,6.3,943427868.67,Crime
Movie C,1995,6.3,826067656.9,Drama
Movie A,2018,6.3,950210753.58,Crime
Movie C,1995,6.3,455607424.28,Action
Movie D,1990,6.3,317389966.06,Romance
Movie C,2023,6.3,108921248.94,Action
Movie C,2014,6.3,836083349.35,Crime
Movie A,2010,6.3,412284162.57,Action
Movie A,1998,6.3,416715341.66,Crime
Movie D,1986,6.3,466648662.42,Romance
Movie B,1983,6.3,951561864.76,Action
Movie E,2018,6.3,201841531.63,Crime
Movie D,1998,6.3,186769975.1,Crime
Movie D,2009,6.3,129225868.88,Action
Movie C,1983,6.3,247605524.1,Action
Movie A,1994,6.3,214093897.01,Action
Movie B,2021,6.3,434696517.02,Romance
Movie D,2023,6.3,41890509.46,Romance
Movie D,1998,6.3,448516718.87,Comedy
Movie A,1997,6.3,624278403.15,Drama
Movie B,1995,6.3,575527405.03,Action
Movie E,2005,6.3,176822663.12,Romance
Movie A,1990,6.3,311198468.95,Action
Movie A,2001,6.3,578748883.37,Action
Movie B,2010,6.3,751871427.93,Action
Movie A,1981,6.3,736732076.47,Action
Movie A,2007,6.3,762564067.91,Romance
Movie D,1981,6.3,917389460.14,Crime
Movie B,2015,6.3,737702246.9,Crime
Movie A,2009,6.3,465127209.41,Romance
Movie B,1985,6.3,326236883.2,Drama
Movie A,1999,6.3,474177270.33,Romance
Movie D,1992,6.3,838218564.93,Action
Movie B,2016,6.2,580541984.88,Comedy
Movie E,2007,6.2,203652711.0,Romance
Movie B,2010,6.2,422797791.37,Action
Movie A,2021,6.2,477886892.55,Drama
Movie B,1986,6.2,931413506.22,Romance
Movie C,1985,6.2,159341704.82,Action
Movie E,1998,6.2,456463543.25,Comedy
Movie A,1988,6.2,690454885.41,Comedy
Movie E,1981,6.2,222700573.28,Drama
Movie D,1989,6.2,606929523.53,Crime
Movie C,1983,6.2,78171498.22,Action
Movie D,1985,6.2,483143209.58,Comedy
Movie C,1984,6.2,169856990.94,Drama
Movie E,1986,6.2,553156104.64,Drama
Movie D,1996,6.2,942355813.93,Drama
Movie D,1990,6.2,917828578.19,Action
Movie B,1984,6.2,494859588.56,Romance
Movie C,2002,6.2,779694145.77,Drama
Movie B,2019,6.2,632270293.01,Comedy
Movie C,1994,6.2,97146524.14,Romance
Movie B,1987,6.2,364847782.28,Drama
Movie D,1989,6.2,794987174.29,Action
Movie B,1981,6.2,239507951.09,Action
Movie C,2004,6.2,942355813.93,Action
Movie D,2012,6.2,509545726.74,Action
Movie D,2009,6.2,867086430.01,Romance
Movie C,2022,6.2,311808266.9,Comedy
Movie E,2016,6.2,533783302.7,Action
Movie C,1984,6.2,278764329.09,Crime
Movie B,2013,6.2,251135373.2,Comedy
Movie A,1988,6.2,629993426.07,Romance
Movie B,2005,6.2,819325395.65,Crime
Movie C,2019,6.2,628610906.85,Action
Movie B,1996,6.2,238718045.63,Romance
Movie B,2013,6.2,947139108.32,Comedy
Movie E,1984,6.2,901531349.57,Action
Movie D,2021,6.2,87195857.74,Crime
Movie C,1980,6.2,479529115.76,Crime
Movie A,1982,6.2,305723305.33,Drama
Movie A,1984,6.2,413512409.9,Action
Movie D,1994,6.2,198569256.36,Crime
Movie A,1981,6.2,613047180.71,Romance
Movie B,2009,6.2,650505914.48,Comedy
Movie D,2015,6.2,267809981.44,Romance
Movie D,1998,6.2,642478875.63,Romance
Movie B,1996,6.2,107608694.14,Romance
Movie E,1997,6.2,352344122.61,Romance
Movie B,1986,6.2,323994250.79,Action
Movie C,1981,6.2,736732076.47,Romance
Movie E,2023,6.2,420801687.1,Comedy
Movie C,2012,6.2,661797897.82,Comedy
Movie D,1985,6.2,596197592.48,Drama
Movie C,2009,6.2,482556834.62,Crime
Movie A,2018,6.2,358686325.01,Crime
Movie A,1998,6.2,346366946.33,Romance
Movie B,2012,6.2,469488743.13,Action
Movie E,1982,6.2,128187532.29,Romance
Movie C,2022,6.2,151160800.2,Comedy
Movie A,2018,6.2,982826175.19,Crime
Movie A,1981,6.2,173884931.97,Romance
Movie C,1995,6.2,490929384.4,Crime
Movie E,1986,6.2,729936856.46,Romance
Movie B,1998,6.2,763669063.13,Comedy
Movie D,2010,6.2,167439711.92,Crime
Movie A,1991,6.2,544978234.19,Drama
Movie C,1998,6.2,974676065.6,Romance
Movie C,1992,6.2,182872310.62,Crime
Movie D,1982,6.2,664441492.65,Comedy
Movie D,2013,6.2,948779581.16,Drama
Movie D,1995,6.2,618980049.11,Action
Movie D,1981,6.2,778020527.7,Drama
Movie C,2020,6.2,852075092.99,Comedy
Movie B,2023,6.2,562011082.89,Crime
Movie A,1980,6.2,684806164.46,Comedy
Movie A,2000,6.2,120822066.37,Romance
Movie B,1995,6.2,172625422.49,Drama
Movie E,2018,6.2,680419841.02,Drama
Movie A,1993,6.2,96748531.32,Crime
Movie B,1982,6.2,563434986.46,Comedy
Movie C,2011,6.2,147716075.98,Drama
Movie A,1989,6.2,781594344.61,Drama
Movie E,2012,6.2,87472536.5,Comedy
Movie E,2010,6.2,529189353.9,Crime
Movie C,1996,6.2,60841593.76,Comedy
Movie E,2018,6.2,240289775.18,Crime
Movie A,2023,6.2,939720315.31,Crime
Movie C,1982,6.2,980387722.19,Drama
Movie E,2016,6.2,139897382.8,Drama
Movie C,2011,6.2,743844731.66,Drama
Movie E,2008,6.2,911461666.12,Romance
Movie B,1994,6.2,812679999.59,Comedy
Movie A,1999,6.2,858470646.76,Action
Movie B,1991,6.2,84482015.2,Comedy
Movie E,1991,6.2,676082950.58,Comedy
Movie C,1987,6.2,687240574.17,Action
Movie A,2009,6.2,308405305.48,Crime
Movie B,1994,6.2,466200049.69,Action
Movie B,2011,6.2,585366195.09,Romance
Movie B,2010,6.2,606136630.98,Crime
Movie C,1990,6.2,739641045.45,Romance
Movie A,2003,6.2,313938019.32,Crime
Movie D,2002,6.2,823357984.56,Romance
Movie D,1982,6.2,473271864.86,Action
Movie B,1997,6.1,738842630.34,Action
Movie D,1993,6.1,6919215.78,Romance
Movie B,2016,6.1,403187581.1,Crime
Movie D,2013,6.1,861659471.49,Comedy
Movie A,1984,6.1,691338042.3,Romance
Movie A,2021,6.1,586727361.6,Action
Movie D,1980,6.1,872620025.34,Action
Movie E,1983,6.1,473945940.0,Crime
Movie A,1998,6.1,376019151.7,Comedy
Movie A,2007,6.1,186111274.4,Crime
Movie C,2000,6.1,490349125.94,Drama
Movie E,1995,6.1,660962581.79,Drama
Movie E,2006,6.1,869729508.29,Crime
Movie A,1990,6.1,563898349.49,Comedy
Movie A,2002,6.1,678189786.06,Romance
Movie B,2014,6.1,921425491.39,Action
Movie C,1991,6.1,924447117.34,Comedy
Movie E,1995,6.1,553102583.89,Action
Movie B,2000,6.1,502620311.6,Comedy
Movie D,2000,6.1,762658193.83,Action
Movie A,1987,6.1,447636541.72,Action
Movie C,1986,6.1,732085943.91,Action
Movie D,2020,6.1,383090547.67,Action
Movie E,1993,6.1,669874750.7,Action
Movie E,2020,6.1,106318533.34,Comedy
Movie A,1982,6.1,704861693.58,Action
Movie D,1987,6.1,171516646.21,Action
Movie E,2006,6.1,748078871.14,Romance
Movie A,1996,6.1,505930518.15,Action
Movie D,2006,6.1,503105372.18,Drama
Movie B,2018,6.1,173275946.76,Crime
Movie A,2011,6.1,390991812.46,Drama
Movie A,1995,6.1,578932030.03,Romance
Movie A,1992,6.1,834098969.88,Crime
Movie E,2007,6.1,797695310.25,Romance
Movie D,2009,6.1,769118255.39,Romance
Movie B,2023,6.1,587111401.92,Romance
Movie C,1988,6.1,901908332.65,Drama
Movie E,2009,6.1,99315866.85,Comedy
Movie D,2009,6.1,438400508.0,Drama
Movie E,1989,6.1,515100265.45,Crime
Movie D,2018,6.1,268753935.03,Drama
Movie B,2003,6.1,944117266.92,Comedy
Movie C,1996,6.1,398389222.41,Action
Movie E,2011,6.1,833461206.02,Crime
Movie D,1988,6.1,963872950.63,Action
Movie C,2014,6.1,653266182.34,Action
Movie A,2015,6.1,581880831.52,Comedy
Movie E,2020,6.1,485374009.26,Action
Movie E,2001,6.1,261811674.48,Action
Movie E,2023,6.1,676680458.35,Romance
Movie C,2004,6.1,710394459.39,Drama
Movie D,1984,6.1,59008611.29,Comedy
Movie C,1991,6.1,728073365.21,Crime
Movie B,1991,6.1,829691957.39,Action
Movie B,2005,6.1,764198587.58,Comedy
Movie D,2009,6.1,133826465.84,Romance
Movie B,2021,6.1,947022510.79,Action
Movie B,1990,6.1,773852788.69,Comedy
Movie D,2011,6.1,323001397.89,Drama
Movie A,2002,6.1,332021808.23,Romance
Movie A,1991,6.1,87759398.71,Drama
Movie A,1988,6.1,689827734.23,Action
Movie C,1981,6.1,179592519.43,Action
Movie A,2009,6.1,320152514.7,Action
Movie C,1990,6.1,926728764.46,Crime
Movie B,1994,6.1,508904433.72,Crime
Movie C,2012,6.1,133833053.68,Romance
Movie C,2015,6.1,737544756.07,Crime
Movie C,1987,6.1,1493535.61,Romance
Movie B,2014,6.1,160463013.78,Action
Movie A,2008,6.1,153474554.44,Crime
Movie C,1981,6.1,291165048.15,Action
Movie E,2007,6.1,338884708.68,Romance
Movie A,1992,6.1,608183421.59,Drama
Movie C,1988,6.1,165994881.64,Crime
Movie D,1985,6.1,311105966.16,Action
Movie D,1984,6.1,53091808.98,Romance
Movie A,2018,6.1,76607464.42,Romance
Movie B,2020,6.1,698061507.79,Drama
Movie C,1993,6.1,706137364.26,Comedy
Movie B,1980,6.1,301297268.97,Comedy
Movie A,2008,6.1,630600216.3,Crime
Movie E,1986,6.1,308405305.48,Drama
Movie B,2003,6.1,722022284.87,Crime
Movie B,2013,6.1,180506979.38,Romance
Movie B,1990,6.1,927585325.42,Romance
Movie E,2010,6.1,5184881.22,Action
Movie C,1985,6.1,592776247.09,Comedy
Movie C,1982,6.1,772077246.72,Crime
Movie A,2004,6.1,111415446.2,Comedy
Movie A,2002,6.1,148182866.35,Romance
Movie D,1984,6.1,785465514.4,Romance
Movie A,1990,6.1,499665579.01,Crime
Movie E,2017,6.1,380661284.91,Comedy
Movie D,2021,6.1,850790821.59,Romance
Movie D,1992,6.1,379563146.45,Action
Movie D,1993,6.1,272497871.45,Drama
Movie E,2014,6.1,321577416.79,Comedy
Movie E,2012,6.1,887865623.62,Action
Movie B,2009,6.1,484628266.37,Drama
Movie E,2012,6.1,678659463.13,Action
Movie C,2021,6.1,823915316.41,Crime
Movie A,2020,6.1,10240842.92,Drama
Movie C,1988,6.1,705551777.04,Drama
Movie D,1984,6.1,385860354.06,Crime
Movie C,1984,6.1,546294260.71,Drama
Movie B,2004,6.1,521742400.01,Drama
Movie A,1985,6.1,395335531.93,Action
Movie D,2022,6.1,432875379.48,Action
Movie A,2004,6.1,689638498.54,Action
Movie C,1997,6.1,752581407.17,Romance
Movie B,1980,6.1,223985749.76,Romance
Movie D,2022,6.1,565673569.52,Drama
Movie B,1996,6.1,492124071.33,Crime
Movie C,1981,6.1,765038732.17,Drama
Movie B,2020,6.0,229302358.78,Crime
Movie A,2000,6.0,576380182.21,Drama
Movie D,2018,6.0,14302802.1,Crime
Movie A,1998,6.0,347668525.19,Drama
Movie C,2021,6.0,176017782.56,Action
Movie C,2014,6.0,327503564.35,Crime
Movie B,2007,6.0,274937625.91,Romance
Movie A,2009,6.0,439839000.85,Drama
Movie E,1998,6.0,592981510.77,Action
Movie B,1983,6.0,324307507.28,Drama
Movie A,1993,6.0,498204471.9,Comedy
Movie B,2017,6.0,243707075.29,Crime
Movie A,1999,6.0,757999492.19,Crime
Movie B,2017,6.0,83727235.4,Crime
Movie C,1994,6.0,187406965.46,Action
